_id,co_uf,no_uf,ano,variavel,social_categoria,social_subcategoria,valor
1441,52,GO,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,952.68
1442,52,GO,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,305949.0
1443,52,GO,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,271603489.0
1444,52,GO,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1052.23
1445,52,GO,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,326084.0
1446,52,GO,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,333388973.0
1447,52,GO,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1267.96
1448,52,GO,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,333515.0
1449,52,GO,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,417281223.0
1450,52,GO,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1483.54
1451,52,GO,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,348375.0
1452,52,GO,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,503670231.0
1453,52,GO,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1648.87
1454,52,GO,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,340341.0
1455,52,GO,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,558431404.0
1456,52,GO,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1761.05
1457,52,GO,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,336606.0
1458,52,GO,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,594572492.0
1459,52,GO,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1787.69
1460,52,GO,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,323558.0
1461,52,GO,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,584285989.0
1462,52,GO,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1803.3
1463,52,GO,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,306444.0
1464,52,GO,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,573519217.0
1465,52,GO,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1818.0
1466,52,GO,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,308326.0
1467,52,GO,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,558471387.0
1468,52,GO,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1844.32
1469,52,GO,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,308885.0
1470,52,GO,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,566468568.0
1471,52,GO,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1903.69
1472,52,GO,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,277003.0
1473,52,GO,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,561117247.0
1474,52,GO,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,635.8
1475,52,GO,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,305149.0
1476,52,GO,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,183717365.0
1477,52,GO,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,905.0
1478,52,GO,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,314759.0
1479,52,GO,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,282115516.0
1480,52,GO,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3456.16
1481,52,GO,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,489939.0
1482,52,GO,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1700919725.0
1483,53,DF,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,750.59
1484,53,DF,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,41943.0
1485,53,DF,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,14316545.0
1486,53,DF,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,658.3
1487,53,DF,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,54159.0
1488,53,DF,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,24250048.0
1489,53,DF,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,667.56
1490,53,DF,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,85725.0
1491,53,DF,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,46467670.0
1492,53,DF,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,728.01
1493,53,DF,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,78294.0
1494,53,DF,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,59543149.0
1495,53,DF,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,851.79
1496,53,DF,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,76414.0
1497,53,DF,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,65316680.0
1498,53,DF,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,948.12
1499,53,DF,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,76327.0
1500,53,DF,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,74411196.0
1501,53,DF,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,977.9
1502,53,DF,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,98552.0
1503,53,DF,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,74719218.0
1504,53,DF,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1081.63
1505,53,DF,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,77591.0
1506,53,DF,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,98903976.0
1507,53,DF,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1337.53
1508,53,DF,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,99950.0
1509,53,DF,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,117744390.0
1510,53,DF,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1517.22
1511,53,DF,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,93272.0
1512,53,DF,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,136882148.0
1513,53,DF,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1645.37
1514,53,DF,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,86524.0
1515,53,DF,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,147613782.0
1516,53,DF,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1715.45
1517,53,DF,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,93961.0
1518,53,DF,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,149440066.0
1519,53,DF,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1787.3
1520,53,DF,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,87255.0
1521,53,DF,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,150499707.0
1522,53,DF,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1896.67
1523,53,DF,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,79206.0
1524,53,DF,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,151730592.0
1525,53,DF,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2006.68
1526,53,DF,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,72535.0
1527,53,DF,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,153313408.0
1528,53,DF,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2135.28
1529,53,DF,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,66683.0
1530,53,DF,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,150125272.0
1531,53,DF,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,726.71
1532,53,DF,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,83939.0
1533,53,DF,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,52175244.0
1534,53,DF,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1084.31
1535,53,DF,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,90980.0
1536,53,DF,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,95708645.0
1537,53,DF,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3473.87
1538,53,DF,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,168633.0
1539,53,DF,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,593352055.0
